order_id,customer_id,order_date,product,quantity,unit_price,discount_pct,revenue,unit_cost
1168,885,2026-07-19,Scalp Serum,1,59.0,0.0,59.0,14.0
1169,886,2026-05-30,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1170,887,2026-07-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1171,888,2026-06-11,Scalp Serum,1,59.0,0.0,59.0,14.0
1172,888,2026-07-28,Scalp Serum,2,59.0,0.0,118.0,14.0
1173,889,2026-07-21,Scalp Serum,1,59.0,0.0,59.0,14.0
1174,890,2026-07-10,Scalp Serum,1,59.0,0.0,59.0,14.0
1175,891,2026-06-14,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1176,892,2026-05-17,Red Light Face Mask,1,249.0,0.15,211.65,75.0
1177,893,2026-04-16,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1178,893,2026-06-22,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1179,893,2026-07-08,Scalp Serum,1,59.0,0.15,50.15,14.0
1180,894,2026-04-25,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1181,894,2026-06-13,Scalp Serum,1,59.0,0.0,59.0,14.0
1182,895,2026-06-13,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1183,896,2026-07-13,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1184,897,2026-07-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1185,898,2026-04-07,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1186,899,2026-07-22,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1187,900,2026-07-28,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1188,901,2026-06-18,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1189,902,2026-06-08,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1190,903,2026-06-27,Scalp Serum,1,59.0,0.0,59.0,14.0
1191,903,2026-07-02,Replacement Cap Pads,1,39.0,0.1,35.1,9.0
1192,904,2026-06-04,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1193,905,2026-01-24,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1194,905,2026-02-22,Scalp Serum,1,59.0,0.0,59.0,14.0
1195,906,2026-01-31,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1196,906,2026-03-21,Replacement Cap Pads,1,39.0,0.1,35.1,9.0
1197,906,2026-07-17,Scalp Serum,2,59.0,0.0,118.0,14.0
1198,907,2026-04-23,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1199,908,2026-06-25,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1200,909,2026-02-07,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1201,909,2026-05-11,Replacement Cap Pads,2,39.0,0.0,78.0,9.0
1202,910,2026-07-01,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1203,911,2026-06-08,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1204,912,2026-07-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1205,913,2026-07-23,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1206,914,2026-07-28,Scalp Serum,1,59.0,0.0,59.0,14.0
1207,915,2026-01-25,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1208,915,2026-04-12,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1209,915,2026-05-06,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1210,916,2026-07-06,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1211,917,2026-07-21,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1212,918,2026-07-03,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1213,919,2026-07-05,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1214,920,2026-03-30,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1215,921,2026-03-29,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1216,922,2026-05-19,Scalp Serum,1,59.0,0.0,59.0,14.0
1217,923,2026-06-11,Scalp Serum,1,59.0,0.0,59.0,14.0
1218,924,2026-06-27,Red Light Face Mask,1,249.0,0.2,199.2,75.0
1219,924,2026-07-28,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1220,925,2026-04-30,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1221,926,2026-06-15,Scalp Serum,1,59.0,0.0,59.0,14.0
1222,927,2026-06-09,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1223,928,2026-04-29,Scalp Serum,1,59.0,0.1,53.1,14.0
1224,928,2026-07-12,Scalp Serum,2,59.0,0.0,118.0,14.0
1225,929,2026-02-25,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1226,929,2026-04-03,Replacement Cap Pads,1,39.0,0.1,35.1,9.0
1227,930,2026-03-05,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1228,931,2026-05-02,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1229,932,2026-07-03,Scalp Serum,1,59.0,0.0,59.0,14.0
1230,933,2026-07-11,Scalp Serum,1,59.0,0.0,59.0,14.0
1231,934,2026-06-22,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1232,935,2026-06-15,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1233,936,2026-06-24,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1234,937,2026-07-25,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1235,938,2026-04-23,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1236,939,2026-05-10,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1237,939,2026-07-01,Scalp Serum,1,59.0,0.0,59.0,14.0
1238,940,2026-02-14,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1239,940,2026-05-06,Replacement Cap Pads,1,39.0,0.1,35.1,9.0
1240,941,2026-07-25,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1241,942,2026-06-04,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1242,943,2026-06-22,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1243,944,2026-05-18,Scalp Serum,1,59.0,0.0,59.0,14.0
1244,945,2026-06-26,Scalp Serum,1,59.0,0.0,59.0,14.0
1245,946,2026-06-19,Replacement Cap Pads,1,39.0,0.1,35.1,9.0
1246,947,2026-03-24,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1247,947,2026-06-09,Scalp Serum,1,59.0,0.0,59.0,14.0
1248,948,2026-03-04,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1249,949,2026-06-07,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1250,950,2026-04-18,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1251,951,2026-05-19,Scalp Serum,1,59.0,0.0,59.0,14.0
1252,952,2026-06-04,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1253,953,2026-07-03,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1254,954,2026-02-26,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1255,954,2026-05-16,Scalp Serum,1,59.0,0.0,59.0,14.0
1256,955,2026-04-26,Scalp Serum,1,59.0,0.0,59.0,14.0
1257,956,2026-05-20,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1258,957,2026-05-26,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1259,958,2026-05-12,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1260,959,2026-07-26,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1261,960,2026-07-21,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1262,961,2026-05-09,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1263,962,2026-06-07,Red Light Face Mask,1,249.0,0.1,224.1,75.0
1264,963,2026-06-12,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1265,964,2026-04-27,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1266,964,2026-05-09,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1267,964,2026-07-26,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1268,965,2026-05-04,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1269,966,2026-06-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1270,967,2026-07-12,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1271,968,2026-07-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1272,969,2026-07-23,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1273,970,2026-06-06,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1274,971,2026-03-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1275,971,2026-04-26,Scalp Serum,2,59.0,0.0,118.0,14.0
1276,972,2026-05-02,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1277,973,2026-03-08,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1278,974,2026-04-29,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1279,975,2026-04-27,Red Light Face Mask,1,249.0,0.1,224.1,75.0
1280,976,2026-05-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1281,976,2026-06-23,Scalp Serum,2,59.0,0.2,94.4,14.0
1282,976,2026-07-01,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1283,977,2026-01-15,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1284,977,2026-06-27,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1285,978,2026-07-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1286,979,2026-03-19,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1287,980,2026-05-24,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1288,981,2026-06-06,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1289,982,2026-07-13,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1290,983,2026-06-04,Red Light Face Mask,1,249.0,0.2,199.2,75.0
1291,984,2026-02-18,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1292,984,2026-07-17,Scalp Serum,1,59.0,0.1,53.1,14.0
1293,985,2026-07-10,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1294,986,2026-04-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1295,987,2026-07-19,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1296,988,2026-03-23,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1297,989,2026-06-12,Scalp Serum,1,59.0,0.0,59.0,14.0
1298,990,2026-05-30,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1299,991,2026-01-22,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1300,992,2026-07-29,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1301,993,2026-03-21,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1302,994,2026-06-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1303,995,2026-06-30,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1304,995,2026-07-28,Replacement Cap Pads,2,39.0,0.0,78.0,9.0
1305,996,2026-07-04,Scalp Serum,1,59.0,0.0,59.0,14.0
1306,997,2026-04-13,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1307,998,2026-07-07,Scalp Serum,1,59.0,0.0,59.0,14.0
1308,999,2026-07-18,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1309,1000,2026-03-09,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1310,1001,2026-04-21,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1311,1001,2026-05-19,Scalp Serum,1,59.0,0.0,59.0,14.0
1312,1002,2026-06-09,Scalp Serum,1,59.0,0.1,53.1,14.0
1313,1003,2026-06-11,Scalp Serum,1,59.0,0.0,59.0,14.0
1314,1004,2026-04-16,Scalp Serum,1,59.0,0.0,59.0,14.0
1315,1004,2026-05-23,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1316,1005,2026-05-15,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1317,1005,2026-07-15,Replacement Cap Pads,2,39.0,0.0,78.0,9.0
1318,1006,2026-07-07,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1319,1007,2026-07-18,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1320,1008,2026-06-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1321,1009,2026-03-25,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1322,1009,2026-05-27,Scalp Serum,2,59.0,0.0,118.0,14.0
1323,1010,2026-06-21,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1324,1011,2026-03-13,Scalp Serum,1,59.0,0.1,53.1,14.0
1325,1011,2026-06-27,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1326,1012,2026-06-12,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1327,1012,2026-07-22,Scalp Serum,1,59.0,0.0,59.0,14.0
1328,1013,2026-04-15,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1329,1013,2026-06-02,Scalp Serum,1,59.0,0.0,59.0,14.0
1330,1014,2026-03-19,Scalp Serum,1,59.0,0.15,50.15,14.0
1331,1015,2026-03-22,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1332,1016,2026-06-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1333,1017,2026-06-18,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1334,1018,2026-07-11,Red Light Face Mask,1,249.0,0.1,224.1,75.0
1335,1019,2026-06-14,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1336,1020,2026-04-09,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1337,1021,2026-06-11,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1338,1022,2026-05-31,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1339,1023,2026-07-22,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1340,1024,2026-05-10,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1341,1025,2026-06-02,Scalp Serum,1,59.0,0.0,59.0,14.0
1342,1025,2026-07-16,Scalp Serum,1,59.0,0.0,59.0,14.0
1343,1026,2026-07-11,Scalp Serum,1,59.0,0.0,59.0,14.0
1344,1027,2026-07-20,Scalp Serum,1,59.0,0.0,59.0,14.0
1345,1028,2026-06-03,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1346,1029,2026-06-21,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1347,1029,2026-07-05,Red Light Face Mask,2,249.0,0.0,498.0,75.0
1348,1030,2026-01-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1349,1030,2026-03-23,Replacement Cap Pads,2,39.0,0.0,78.0,9.0
1350,1030,2026-05-25,Scalp Serum,1,59.0,0.0,59.0,14.0
1351,1030,2026-07-02,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1352,1031,2026-05-19,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1353,1032,2026-06-26,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1354,1033,2026-05-27,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1355,1033,2026-06-07,Scalp Serum,2,59.0,0.0,118.0,14.0
1356,1033,2026-07-06,Scalp Serum,2,59.0,0.0,118.0,14.0
1357,1034,2026-07-09,Scalp Serum,1,59.0,0.0,59.0,14.0
1358,1035,2026-06-10,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1359,1036,2026-07-04,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1360,1037,2026-06-13,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1361,1038,2026-01-16,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1362,1038,2026-05-13,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1363,1039,2026-06-02,Replacement Cap Pads,1,39.0,0.2,31.2,9.0
1364,1040,2026-04-06,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1365,1040,2026-07-23,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1366,1041,2026-03-10,Scalp Serum,1,59.0,0.0,59.0,14.0
1367,1041,2026-04-15,Scalp Serum,1,59.0,0.0,59.0,14.0
1368,1041,2026-05-18,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1369,1042,2026-04-18,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1370,1042,2026-06-05,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1371,1043,2026-06-15,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1372,1044,2026-04-06,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1373,1045,2026-03-31,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1374,1045,2026-04-19,Scalp Serum,1,59.0,0.0,59.0,14.0
1375,1045,2026-05-17,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1376,1046,2026-07-29,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1377,1047,2026-05-14,Scalp Serum,1,59.0,0.0,59.0,14.0
1378,1048,2026-03-14,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1379,1049,2026-07-25,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1380,1050,2026-07-07,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1381,1051,2026-06-24,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1382,1052,2026-06-18,Scalp Serum,1,59.0,0.2,47.2,14.0
1383,1053,2026-05-25,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1384,1054,2026-04-19,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1385,1054,2026-07-25,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1386,1055,2026-06-29,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1387,1055,2026-07-26,Red Light Face Mask,2,249.0,0.0,498.0,75.0
1388,1056,2026-06-20,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1389,1057,2026-02-20,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1390,1058,2026-01-22,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1391,1058,2026-02-11,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1392,1058,2026-04-08,Scalp Serum,1,59.0,0.0,59.0,14.0
1393,1058,2026-06-28,Scalp Serum,1,59.0,0.0,59.0,14.0
1394,1059,2026-06-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1395,1060,2026-05-31,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1396,1060,2026-06-06,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1397,1061,2026-06-23,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1398,1062,2026-07-28,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1399,1063,2026-05-14,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1400,1064,2026-04-05,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1401,1065,2026-07-22,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1402,1066,2026-06-07,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1403,1067,2026-07-10,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1404,1068,2026-05-23,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1405,1069,2026-03-30,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1406,1070,2026-05-30,Scalp Serum,1,59.0,0.1,53.1,14.0
1407,1070,2026-07-22,Replacement Cap Pads,2,39.0,0.0,78.0,9.0
1408,1071,2026-06-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1409,1072,2026-07-07,Scalp Serum,1,59.0,0.0,59.0,14.0
1410,1073,2026-05-10,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1411,1074,2026-05-03,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1412,1074,2026-07-23,Scalp Serum,1,59.0,0.0,59.0,14.0
1413,1075,2026-07-19,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1414,1076,2026-04-18,Scalp Serum,1,59.0,0.0,59.0,14.0
1415,1077,2026-04-10,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1416,1078,2026-05-16,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1417,1079,2026-06-26,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1418,1080,2026-05-14,Scalp Serum,1,59.0,0.0,59.0,14.0
1419,1081,2026-06-07,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1420,1082,2026-04-09,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1421,1083,2026-07-02,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1422,1084,2026-07-01,Scalp Serum,1,59.0,0.0,59.0,14.0
1423,1085,2026-04-19,Scalp Serum,1,59.0,0.0,59.0,14.0
1424,1085,2026-06-26,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1425,1086,2026-07-12,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1426,1087,2026-03-15,Replacement Cap Pads,1,39.0,0.2,31.2,9.0
1427,1087,2026-04-02,Scalp Serum,2,59.0,0.0,118.0,14.0
1428,1087,2026-06-02,Scalp Serum,1,59.0,0.0,59.0,14.0
1429,1088,2026-05-29,Scalp Serum,1,59.0,0.0,59.0,14.0
1430,1089,2026-07-26,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1431,1090,2026-04-29,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1432,1091,2026-06-09,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1433,1092,2026-07-04,Scalp Serum,1,59.0,0.15,50.15,14.0
1434,1093,2026-07-02,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1435,1094,2026-05-18,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1436,1095,2026-05-05,Scalp Serum,1,59.0,0.0,59.0,14.0
1437,1095,2026-07-03,Replacement Cap Pads,2,39.0,0.1,70.2,9.0
1438,1096,2026-05-23,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1439,1097,2026-04-29,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1440,1098,2026-05-10,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1441,1098,2026-07-26,Scalp Serum,1,59.0,0.0,59.0,14.0
1442,1099,2026-07-15,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1443,1100,2026-04-20,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1444,1101,2026-04-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1445,1101,2026-05-03,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1446,1102,2026-07-02,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1447,1103,2026-05-22,Scalp Serum,1,59.0,0.0,59.0,14.0
1448,1104,2026-06-24,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1449,1105,2026-07-09,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1450,1106,2026-04-04,Scalp Serum,1,59.0,0.0,59.0,14.0
1451,1106,2026-07-03,Red Light Face Mask,2,249.0,0.0,498.0,75.0
1452,1107,2026-05-26,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1453,1108,2026-03-19,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1454,1109,2026-06-04,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1455,1110,2026-04-16,Replacement Cap Pads,1,39.0,0.1,35.1,9.0
1456,1111,2026-03-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1457,1112,2026-04-17,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1458,1113,2026-07-02,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1459,1114,2026-06-07,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1460,1115,2026-05-16,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1461,1116,2026-06-14,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1462,1117,2026-06-04,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1463,1118,2026-05-01,Red Light Face Mask,1,249.0,0.1,224.1,75.0
1464,1119,2026-05-22,Scalp Serum,1,59.0,0.0,59.0,14.0
1465,1119,2026-06-09,Scalp Serum,2,59.0,0.0,118.0,14.0
1466,1120,2026-05-24,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1467,1121,2026-06-18,Scalp Serum,1,59.0,0.0,59.0,14.0
1468,1122,2026-06-15,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1469,1123,2026-03-01,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1470,1124,2026-06-20,Red Light Face Mask,1,249.0,0.15,211.65,75.0
1471,1125,2026-05-13,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1472,1126,2026-07-24,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1473,1127,2026-05-22,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1474,1127,2026-07-27,Scalp Serum,1,59.0,0.1,53.1,14.0
1475,1128,2026-03-16,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1476,1129,2026-07-01,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1477,1130,2026-05-13,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1478,1131,2026-05-26,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1479,1132,2026-06-02,Red Light Face Mask,1,249.0,0.15,211.65,75.0
1480,1132,2026-07-23,Scalp Serum,1,59.0,0.0,59.0,14.0
1481,1133,2026-06-15,Scalp Serum,1,59.0,0.0,59.0,14.0
1482,1133,2026-07-24,Scalp Serum,1,59.0,0.1,53.1,14.0
1483,1134,2026-05-12,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1484,1134,2026-06-09,Scalp Serum,2,59.0,0.0,118.0,14.0
1485,1135,2026-05-21,Replacement Cap Pads,1,39.0,0.1,35.1,9.0
1486,1136,2026-03-29,Scalp Serum,1,59.0,0.15,50.15,14.0
1487,1137,2026-07-21,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1488,1138,2026-07-16,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1489,1139,2026-03-19,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1490,1139,2026-07-09,Scalp Serum,1,59.0,0.0,59.0,14.0
1491,1140,2026-06-12,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1492,1140,2026-07-06,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1493,1141,2026-07-17,Replacement Cap Pads,1,39.0,0.2,31.2,9.0
1494,1142,2026-06-04,Hair Growth System (Device),1,495.0,0.15,420.75,140.0
1495,1143,2026-04-11,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1496,1144,2026-05-16,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1497,1145,2026-06-02,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1498,1146,2026-04-23,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1499,1146,2026-05-11,Replacement Cap Pads,1,39.0,0.0,39.0,9.0
1500,1146,2026-07-21,Scalp Serum,1,59.0,0.0,59.0,14.0
1501,1147,2026-05-28,Hair Growth System (Device),1,495.0,0.2,396.0,140.0
1502,1147,2026-07-13,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1503,1148,2026-07-04,Scalp Serum,1,59.0,0.0,59.0,14.0
1504,1149,2026-07-08,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1505,1150,2026-07-18,Hair Growth System (Device),1,495.0,0.1,445.5,140.0
1506,1151,2026-06-28,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1507,1152,2026-04-10,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1508,1153,2026-06-01,Red Light Face Mask,1,249.0,0.0,249.0,75.0
1509,1154,2026-06-25,Hair Growth System (Device),1,495.0,0.0,495.0,140.0
1510,1155,2026-06-03,Replacement Cap Pads,1,39.0,0.1,35.1,9.0
